agecat_contact,part_id,freq,rel,type,total_time,distance,rural,location,cnt_age_est_min,cnt_age_est_max,country,year
5-9y olds,1223,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,1223,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1227,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1317,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1329,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1329,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1402,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1404,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1406,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1414,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1414,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1414,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1414,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1421,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1430,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1510,Daily or almost daily,"",Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,1512,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1512,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1521,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1523,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1523,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1523,Daily or almost daily,Other relative,Nonphysical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,1617,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1617,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1620,Daily or almost daily,Other relative,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,1621,Daily or almost daily,Other,Nonphysical,1h - <2h,0,Yes,other,5,9,Uganda,2014
5-9y olds,1621,Daily or almost daily,Other,Nonphysical,1h - <2h,0,Yes,other,5,9,Uganda,2014
5-9y olds,1624,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1629,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1706,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1706,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1714,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1714,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1717,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1721,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1723,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,1723,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,1723,Daily or almost daily,Other relative,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,1727,At least once a week,Colleague or schoolmate,Physical,15mins - <1h,0,Yes,other,5,9,Uganda,2014
5-9y olds,1727,At least once a week,Colleague or schoolmate,Physical,15mins - <1h,0,Yes,other,5,9,Uganda,2014
5-9y olds,1727,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1804,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1804,Daily or almost daily,Other relative,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,1806,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1810,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1821,Daily or almost daily,Household member,Nonphysical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1821,Daily or almost daily,Household member,Nonphysical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1823,Daily or almost daily,Other relative,Physical,1h - <2h,0,Yes,other,5,9,Uganda,2014
5-9y olds,1823,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1823,At least once a week,Other relative,Nonphysical,1h - <2h,0,Yes,other,5,9,Uganda,2014
5-9y olds,1827,Daily or almost daily,Other relative,Physical,1h - <2h,0,Yes,other,5,9,Uganda,2014
5-9y olds,1827,Daily or almost daily,Friend,Nonphysical,<15mins,0,Yes,other,5,9,Uganda,2014
5-9y olds,1827,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1827,Daily or almost daily,Other,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,1827,Daily or almost daily,Other relative,Physical,<15mins,0,Yes,other,5,9,Uganda,2014
5-9y olds,1827,Daily or almost daily,Other relative,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,1904,At least once a week,Friend,Nonphysical,15mins - <1h,0,Yes,other,5,9,Uganda,2014
5-9y olds,1910,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1913,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,1913,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1917,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,1921,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2004,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2006,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2012,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2012,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2020,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2021,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2023,Daily or almost daily,Friend,Physical,>4h,0.8,Yes,other,5,9,Uganda,2014
5-9y olds,2104,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2110,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2110,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2120,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2120,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2121,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2123,Daily or almost daily,Friend,Physical,>4h,7.7,Yes,other,5,9,Uganda,2014
5-9y olds,2123,Daily or almost daily,Friend,Physical,>4h,7.7,Yes,other,5,9,Uganda,2014
5-9y olds,2202,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2204,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2204,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2204,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2204,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2204,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2213,Daily or almost daily,Friend,Physical,15mins - <1h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2213,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2214,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2214,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2217,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2220,Daily or almost daily,Other relative,Physical,15mins - <1h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2220,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2220,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2223,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2223,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2223,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2223,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2223,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2230,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2230,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2304,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2306,Daily or almost daily,Other relative,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2314,Daily or almost daily,Other relative,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2314,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2317,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2320,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2323,Daily or almost daily,Other relative,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2325,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2325,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2325,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2402,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2402,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2402,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2406,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2410,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2410,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2414,At least once a week,Other relative,Physical,>4h,6.9,Yes,other,5,9,Uganda,2014
5-9y olds,2414,At least once a week,Other relative,Physical,2h - <4h,6.9,Yes,other,5,9,Uganda,2014
5-9y olds,2420,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2420,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2421,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2421,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2424,Daily or almost daily,Other relative,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2504,Daily or almost daily,Other relative,Physical,>4h,,Yes,other,5,9,Uganda,2014
5-9y olds,2506,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2510,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2510,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2510,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2513,Daily or almost daily,Friend,Physical,>4h,,Yes,other,5,9,Uganda,2014
5-9y olds,2513,Daily or almost daily,Other relative,Physical,>4h,,Yes,other,5,9,Uganda,2014
5-9y olds,2513,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2513,Daily or almost daily,Friend,Physical,>4h,,Yes,other,5,9,Uganda,2014
5-9y olds,2514,Daily or almost daily,Household member,Physical,1h - <2h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2514,Daily or almost daily,Household member,Physical,1h - <2h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2514,Daily or almost daily,Household member,Physical,1h - <2h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2517,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2517,Daily or almost daily,Other relative,Nonphysical,1h - <2h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2517,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2521,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2523,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2523,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2530,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2530,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2604,Daily or almost daily,Friend,Physical,1h - <2h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2604,Daily or almost daily,Friend,Physical,1h - <2h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2604,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2604,Daily or almost daily,Friend,Physical,1h - <2h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2614,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2620,"",Other relative,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2627,Daily or almost daily,Friend,Physical,1h - <2h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2627,Daily or almost daily,Friend,Nonphysical,1h - <2h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2627,Daily or almost daily,Friend,Physical,15mins - <1h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2702,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2704,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2714,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2714,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2720,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2724,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2724,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2724,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2804,Daily or almost daily,Colleague or schoolmate,Physical,>4h,6.8,Yes,other,5,9,Uganda,2014
5-9y olds,2804,Daily or almost daily,Colleague or schoolmate,Physical,>4h,6.8,Yes,other,5,9,Uganda,2014
5-9y olds,2804,Daily or almost daily,Colleague or schoolmate,Physical,>4h,6.8,Yes,other,5,9,Uganda,2014
5-9y olds,2812,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2812,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2814,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2902,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2902,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2904,Daily or almost daily,Other relative,Physical,1h - <2h,0,Yes,other,5,9,Uganda,2014
5-9y olds,2906,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2910,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,2923,Daily or almost daily,Friend,Physical,1h - <2h,1.6,Yes,other,5,9,Uganda,2014
5-9y olds,2923,At least once a week,Friend,Physical,1h - <2h,1.6,Yes,other,5,9,Uganda,2014
5-9y olds,3012,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3020,Daily or almost daily,Other relative,Physical,15mins - <1h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3023,Daily or almost daily,Friend,Physical,15mins - <1h,1.3,Yes,other,5,9,Uganda,2014
5-9y olds,3023,Daily or almost daily,Friend,Physical,1h - <2h,1.3,Yes,other,5,9,Uganda,2014
5-9y olds,3023,Daily or almost daily,Friend,Physical,15mins - <1h,1.3,Yes,other,5,9,Uganda,2014
5-9y olds,3023,Daily or almost daily,Friend,Physical,15mins - <1h,1.3,Yes,other,5,9,Uganda,2014
5-9y olds,3023,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3027,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3117,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3120,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3123,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3127,Daily or almost daily,Other,Nonphysical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3127,Daily or almost daily,Other,Nonphysical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3127,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3202,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3202,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3206,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3220,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3220,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3313,Daily or almost daily,Other relative,Physical,1h - <2h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3313,Daily or almost daily,Other relative,Physical,1h - <2h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3313,Daily or almost daily,Other relative,Physical,1h - <2h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3314,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3314,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3314,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3321,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3325,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3404,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3404,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3404,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3404,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3404,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3410,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3412,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3412,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3414,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3414,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3421,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3421,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3427,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3427,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3427,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3427,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3506,At least once a week,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3506,At least once a week,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3513,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3513,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3517,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3521,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3604,Daily or almost daily,Household member,Physical,1h - <2h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3604,Daily or almost daily,Friend,Physical,1h - <2h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3604,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3604,Daily or almost daily,Friend,Physical,15mins - <1h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3604,Daily or almost daily,Friend,Physical,1h - <2h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3613,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3613,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3613,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3613,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3613,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3620,Daily or almost daily,Other relative,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3620,Daily or almost daily,Other relative,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3620,Daily or almost daily,Other relative,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3620,Daily or almost daily,Other relative,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3702,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3702,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3704,Daily or almost daily,Household member,Physical,1h - <2h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3704,Daily or almost daily,Household member,Physical,1h - <2h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3714,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3721,At least once a week,Colleague or schoolmate,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3721,At least once a week,Colleague or schoolmate,Physical,2h - <4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3723,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3723,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3727,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3727,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3727,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3727,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3727,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3802,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,5,9,Uganda,2014
5-9y olds,3804,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0.9,Yes,other,5,9,Uganda,2014
5-9y olds,3804,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0.9,Yes,other,5,9,Uganda,2014
5-9y olds,3804,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0.9,Yes,other,5,9,Uganda,2014
5-9y olds,3806,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3812,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3812,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3910,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,5,9,Uganda,2014
5-9y olds,3913,Daily or almost daily,Colleague or schoolmate,Physical,>4h,1.1,Yes,other,5,9,Uganda,2014
5-9y olds,3913,Daily or almost daily,Colleague or schoolmate,Physical,>4h,1.1,Yes,other,5,9,Uganda,2014
5-9y olds,3913,Daily or almost daily,Colleague or schoolmate,Physical,>4h,1.1,Yes,other,5,9,Uganda,2014
5-9y olds,3913,Daily or almost daily,Colleague or schoolmate,Physical,>4h,1.1,Yes,other,5,9,Uganda,2014
5-9y olds,3913,Daily or almost daily,Colleague or schoolmate,Physical,>4h,1.1,Yes,other,5,9,Uganda,2014
5-9y olds,3913,Daily or almost daily,Colleague or schoolmate,Physical,>4h,1.1,Yes,other,5,9,Uganda,2014
